"基準価額一覧"
""
"ファンド名","ブラックロック－ｉシェアーズ　ハイイールド債券インデックス・ファンド"
""
"検索期間","検索開始年月日","検索終了年月日"
"","20130307","20230407"
""
"年月日","基準価額（円）","前日比（円）","純資産総額（百万円）"
"2022/01/25","15520","-79","855"
"2022/01/24","15599","-74","857"
"2022/01/21","15673","-24","861"
"2022/01/20","15697","-58","863"
"2022/01/19","15755","-34","865"
"2022/01/18","15789","31","873"
"2022/01/17","15758","-14","870"
"2022/01/14","15772","-73","868"
"2022/01/13","15845","-26","871"
"2022/01/12","15871","59","871"
"2022/01/11","15812","-177","867"
"2022/01/07","15989","-111","880"
"2022/01/06","16100","-58","886"
"2022/01/05","16158","116","887"
"2022/01/04","16042","-11","880"
"2021/12/30","16053","29","882"
"2021/12/29","16024","-8","880"
"2021/12/28","16032","73","881"
"2021/12/27","15959","19","877"
"2021/12/24","15940","69","875"
"2021/12/23","15871","51","871"
"2021/12/22","15820","120","869"
"2021/12/21","15700","-29","862"
"2021/12/20","15729","-46","861"
"2021/12/17","15775","13","865"
"2021/12/16","15762","36","866"
"2021/12/15","15726","-2","862"
"2021/12/14","15728","21","851"
"2021/12/13","15707","-3","848"
"2021/12/10","15710","-52","849"
"2021/12/09","15762","-1","850"
"2021/12/08","15763","122","851"
"2021/12/07","15641","95","846"
"2021/12/06","15546","55","843"
"2021/12/03","15491","-42","838"
"2021/12/02","15533","83","838"
"2021/12/01","15450","-134","828"
"2021/11/30","15584","92","836"
"2021/11/29","15492","-281","829"
"2021/11/26","15773","-27","844"
"2021/11/25","15800","-31","843"
"2021/11/24","15831","49","842"
"2021/11/22","15782","-38","834"
"2021/11/19","15820","23","835"
"2021/11/18","15797","-105","835"
"2021/11/17","15902","87","839"
"2021/11/16","15815","-1","834"
"2021/11/15","15816","-33","818"
"2021/11/12","15849","-6","819"
"2021/11/11","15855","152","819"
"2021/11/10","15703","-105","810"
"2021/11/09","15808","-38","811"
"2021/11/08","15846","49","813"
"2021/11/05","15797","-8","800"
"2021/11/04","15805","19","799"
"2021/11/02","15786","-3","793"
"2021/11/01","15789","45","793"
"2021/10/29","15744","-31","790"
"2021/10/28","15775","-52","786"
"2021/10/27","15827","83","784"
"2021/10/26","15744","17","782"
"2021/10/25","15727","-80","781"
"2021/10/22","15807","-49","785"
"2021/10/21","15856","-60","808"
"2021/10/20","15916","71","821"
"2021/10/19","15845","-21","817"
"2021/10/18","15866","63","817"
"2021/10/15","15803","162","814"
"2021/10/14","15641","-20","805"
"2021/10/13","15661","-19","806"
"2021/10/12","15680","134","806"
"2021/10/11","15546","46","800"
"2021/10/08","15500","122","797"
"2021/10/07","15378","-101","790"
"2021/10/06","15479","90","795"
"2021/10/05","15389","-31","794"
"2021/10/04","15420","-33","796"
"2021/10/01","15453","-92","797"
"2021/09/30","15545","72","794"
"2021/09/29","15473","8","788"
"2021/09/28","15465","31","793"
"2021/09/27","15434","11","790"
"2021/09/24","15423","223","788"
"2021/09/22","15200","-39","778"
"2021/09/21","15239","-92","779"
"2021/09/17","15331","46","787"
"2021/09/16","15285","-34","786"
"2021/09/15","15319","-23","786"
"2021/09/14","15342","9","786"
"2021/09/13","15333","34","788"
"2021/09/10","15299","-29","779"
"2021/09/09","15328","-30","776"
"2021/09/08","15358","32","780"
"2021/09/07","15326","15","779"
"2021/09/06","15311","-27","778"
"2021/09/03","15338","20","780"
"2021/09/02","15318","-16","785"
"2021/09/01","15334","65","786"
"2021/08/31","15269","21","782"
"2021/08/30","15248","27","781"
"2021/08/27","15221","-36","782"
"2021/08/26","15257","41","782"
"2021/08/25","15216","27","780"
"2021/08/24","15189","32","778"
"2021/08/23","15157","17","776"
"2021/08/20","15140","-47","775"
"2021/08/19","15187","44","777"
"2021/08/18","15143","44","772"
"2021/08/17","15099","-30","771"
"2021/08/16","15129","-102","771"
"2021/08/13","15231","36","774"
"2021/08/12","15195","-71","771"
"2021/08/11","15266","11","774"
"2021/08/10","15255","49","773"
"2021/08/06","15206","51","765"
"2021/08/05","15155","77","765"
"2021/08/04","15078","-73","761"
"2021/08/03","15151","-45","764"
"2021/08/02","15196","16","766"
"2021/07/30","15180","14","768"
"2021/07/29","15166","7","767"
"2021/07/28","15159","-106","766"
"2021/07/27","15265","-27","767"
"2021/07/26","15292","158","768"
"2021/07/21","15134","58","762"
"2021/07/20","15076","-102","755"
"2021/07/19","15178","-13","762"
"2021/07/16","15191","2","765"
"2021/07/15","15189","-136","762"
"2021/07/14","15325","27","769"
"2021/07/13","15298","33","761"
"2021/07/12","15265","64","758"
"2021/07/09","15201","-120","755"
"2021/07/08","15321","24","759"
"2021/07/07","15297","-79","752"
"2021/07/06","15376","-27","753"
"2021/07/05","15403","-35","728"
"2021/07/02","15438","103","728"
"2021/07/01","15335","66","723"
"2021/06/30","15269","21","719"
"2021/06/29","15248","-5","717"
"2021/06/28","15253","-32","715"
"2021/06/25","15285","12","706"
"2021/06/24","15273","50","705"
"2021/06/23","15223","82","707"
"2021/06/22","15141","2","699"
"2021/06/21","15139","8","712"
"2021/06/18","15131","-104","706"
"2021/06/17","15235","122","712"
"2021/06/16","15113","-24","706"
"2021/06/15","15137","33","704"
"2021/06/14","15104","64","702"
"2021/06/11","15040","1","699"
"2021/06/10","15039","40","699"
"2021/06/09","14999","-4","697"
"2021/06/08","15003","-1","696"
"2021/06/07","15004","-69","695"
"2021/06/04","15073","73","695"
"2021/06/03","15000","12","692"
"2021/06/02","14988","47","688"
"2021/06/01","14941","-48","686"
"2021/05/31","14989","-42","685"
"2021/05/28","15031","137","684"
"2021/05/27","14894","47","677"
"2021/05/26","14847","6","674"
"2021/05/25","14841","4","672"
"2021/05/24","14837","42","666"
"2021/05/21","14795","-24","666"
"2021/05/20","14819","-22","667"
"2021/05/19","14841","-43","670"
"2021/05/18","14884","-27","671"
"2021/05/17","14911","20","671"
"2021/05/14","14891","-7","672"
"2021/05/13","14898","76","664"
"2021/05/12","14822","-80","659"
"2021/05/11","14902","37","665"
"2021/05/10","14865","-46","664"
"2021/05/07","14911","7","661"
"2021/05/06","14904","45","660"
"2021/04/30","14859","26","657"
"2021/04/28","14833","78","645"
"2021/04/27","14755","36","640"
"2021/04/26","14719","20","639"
"2021/04/23","14699","3","637"
"2021/04/22","14696","25","636"
"2021/04/21","14671","-69","634"
"2021/04/20","14740","-100","638"
"2021/04/19","14840","9","637"
"2021/04/16","14831","2","637"
"2021/04/15","14829","51","637"
"2021/04/14","14778","-105","635"
"2021/04/13","14883","-49","641"
"2021/04/12","14932","56","645"
"2021/04/09","14876","-55","642"
"2021/04/08","14931","-8","642"
"2021/04/07","14939","-6","642"
"2021/04/06","14945","-48","642"
"2021/04/05","14993","-4","644"
"2021/04/02","14997","14","663"
"2021/04/01","14983","41","661"
"2021/03/31","14942","139","660"
"2021/03/30","14803","31","655"
"2021/03/29","14772","62","653"
"2021/03/26","14710","59","649"
"2021/03/25","14651","65","647"
"2021/03/24","14586","-27","644"
"2021/03/23","14613","63","644"
"2021/03/22","14550","-48","640"
"2021/03/19","14598","17","642"
"2021/03/18","14581","-58","640"
"2021/03/17","14639","-35","645"
"2021/03/16","14674","15","642"
"2021/03/15","14659","-3","641"
"2021/03/12","14662","94","642"
"2021/03/11","14568","25","638"
"2021/03/10","14543","-92","639"
"2021/03/09","14635","107","642"
"2021/03/08","14528","-27","639"
"2021/03/05","14555","124","642"
"2021/03/04","14431","7","635"
"2021/03/03","14424","-11","634"
"2021/03/02","14435","97","634"
"2021/03/01","14338","-6","632"
"2021/02/26","14344","-23","632"
"2021/02/25","14367","112","631"
"2021/02/24","14255","-74","621"
"2021/02/22","14329","-21","625"
"2021/02/19","14350","3","626"
"2021/02/18","14347","-81","626"
"2021/02/17","14428","54","627"
"2021/02/16","14374","72","622"
"2021/02/15","14302","64","615"
"2021/02/12","14238","8","613"
"2021/02/10","14230","-80","613"
"2021/02/09","14310","-42","618"
"2021/02/08","14352","47","619"
"2021/02/05","14305","72","617"
"2021/02/04","14233","35","614"
"2021/02/03","14198","81","613"
"2021/02/02","14117","15","610"
"2021/02/01","14102","12","610"
"2021/01/29","14090","69","608"
"2021/01/28","14021","55","605"
"2021/01/27","13966","0","601"
"2021/01/26","13966","-54","602"
"2021/01/25","14020","33","603"
"2021/01/22","13987","-15","603"
"2021/01/21","14002","-1","603"
"2021/01/20","14003","0","603"
"2021/01/19","14003","-1","602"
"2021/01/18","14004","-19","602"
"2021/01/15","14023","20","602"
"2021/01/14","14003","78","602"
"2021/01/13","13925","-99","600"
"2021/01/12","14024","25","604"
"2021/01/08","13999","95","601"
"2021/01/07","13904","88","592"
"2021/01/06","13816","-51","590"
"2021/01/05","13867","8","591"
"2021/01/04","13859","-88","591"
"2020/12/30","13947","4","592"
"2020/12/29","13943","26","591"
"2020/12/28","13917","19","590"
"2020/12/25","13898","14","597"
"2020/12/24","13884","45","596"
"2020/12/23","13839","69","594"
"2020/12/22","13770","-68","591"
"2020/12/21","13838","14","593"
"2020/12/18","13824","-7","591"
"2020/12/17","13831","-30","591"
"2020/12/16","13861","-43","594"
"2020/12/15","13904","29","596"
"2020/12/14","13875","-10","594"
"2020/12/11","13885","-14","595"
"2020/12/10","13899","-5","596"
"2020/12/09","13904","33","596"
"2020/12/08","13871","3","593"
"2020/12/07","13868","26","594"
"2020/12/04","13842","-46","599"
"2020/12/03","13888","20","601"
"2020/12/02","13868","83","599"
"2020/12/01","13785","19","595"
"2020/11/30","13766","-24","594"
"2020/11/27","13790","-20","594"
"2020/11/26","13810","-36","595"
"2020/11/25","13846","61","597"
"2020/11/24","13785","129","592"
"2020/11/20","13656","-48","586"
"2020/11/19","13704","12","588"
"2020/11/18","13692","-60","587"
"2020/11/17","13752","31","593"
"2020/11/16","13721","-49","590"
"2020/11/13","13770","-77","593"
"2020/11/12","13847","22","596"
"2020/11/11","13825","-90","595"
"2020/11/10","13915","365","602"
"2020/11/09","13550","-54","588"
"2020/11/06","13604","-32","590"
"2020/11/05","13636","144","591"
"2020/11/04","13492","74","584"
"2020/11/02","13418","85","582"
"2020/10/30","13333","2","578"
"2020/10/29","13331","-117","577"
"2020/10/28","13448","-52","582"
"2020/10/27","13500","-71","587"
"2020/10/26","13571","32","589"
"2020/10/23","13539","8","587"
