"基準価額一覧"
""
"ファンド名","大和－ダイワ・ダイナミック・インド株ファンド"
""
"検索期間","検索開始年月日","検索終了年月日"
"","20070307","20230407"
""
"年月日","基準価額（円）","前日比（円）","純資産総額（百万円）"
"2020/11/24","7558","129","17976"
"2020/11/20","7429","-105","17707"
"2020/11/19","7534","33","17974"
"2020/11/18","7501","48","17924"
"2020/11/17","7453","15","17810"
"2020/11/16","7438","10","17785"
"2020/11/13","7428","-52","17811"
"2020/11/12","7480","96","17982"
"2020/11/11","7384","0","17775"
"2020/11/10","7384","262","17807"
"2020/11/09","7122","30","17200"
"2020/11/06","7092","140","17127"
"2020/11/05","6952","55","16798"
"2020/11/04","6897","61","16681"
"2020/11/02","6836","-18","16538"
"2020/10/30","6854","-33","16606"
"2020/10/29","6887","-133","16680"
"2020/10/28","7020","109","17012"
"2020/10/27","6911","-106","16752"
"2020/10/26","7017","13","17019"
"2020/10/23","7004","-7","16985"
"2020/10/22","7011","-22","17012"
"2020/10/21","7033","-17","17071"
"2020/10/20","7050","84","17117"
"2020/10/19","6966","16","16939"
"2020/10/16","6950","-173","16908"
"2020/10/15","7123","66","17338"
"2020/10/14","7057","4","17197"
"2020/10/13","7053","-55","17198"
"2020/10/12","7108","33","17351"
"2020/10/09","7075","37","17289"
"2020/10/08","7038","91","17225"
"2020/10/07","6947","53","17017"
"2020/10/06","6894","29","17007"
"2020/10/05","6865","-6","16935"
"2020/10/02","6871","92","16975"
"2020/10/01","6779","21","16748"
"2020/09/30","6758","50","16709"
"2020/09/29","6708","122","16575"
"2020/09/28","6586","141","16273"
"2020/09/25","6445","-181","15927"
"2020/09/24","6626","-20","16380"
"2020/09/23","6646","-239","16431"
"2020/09/18","6885","-62","17020"
"2020/09/17","6947","41","17177"
"2020/09/16","6906","27","17077"
"2020/09/15","6879","15","17036"
"2020/09/14","6864","-28","17022"
"2020/09/11","6892","55","17107"
"2020/09/10","6837","42","16985"
"2020/09/09","6795","-90","16905"
"2020/09/08","6885","-9","17156"
"2020/09/07","6894","-93","17213"
"2020/09/04","6987","-36","17619"
"2020/09/03","7023","54","17729"
"2020/09/02","6969","119","17610"
"2020/09/01","6850","-185","17321"
"2020/08/31","7035","30","17784"
"2020/08/28","7005","61","17725"
"2020/08/27","6944","15","17599"
"2020/08/26","6929","23","17550"
"2020/08/25","6906","173","17490"
"2020/08/24","6733","29","17067"
"2020/08/21","6704","-74","17005"
"2020/08/20","6778","62","17198"
"2020/08/19","6716","87","17050"
"2020/08/18","6629","15","16836"
"2020/08/17","6614","-132","16826"
"2020/08/14","6746","35","17180"
"2020/08/13","6711","5","17095"
"2020/08/12","6706","61","17090"
"2020/08/11","6645","74","16948"
"2020/08/07","6571","42","16761"
"2020/08/06","6529","43","16666"
"2020/08/05","6486","72","16591"
"2020/08/04","6414","-108","16486"
"2020/08/03","6522","82","16761"
"2020/07/31","6440","-56","16560"
"2020/07/30","6496","-33","16730"
"2020/07/29","6529","14","16790"
"2020/07/28","6515","-30","16756"
"2020/07/27","6545","-127","16833"
"2020/07/22","6672","60","17183"
"2020/07/21","6612","120","17040"
"2020/07/20","6492","110","16734"
"2020/07/17","6382","82","16452"
"2020/07/16","6300","-25","16247"
"2020/07/15","6325","-90","16314"
"2020/07/14","6415","64","16561"
"2020/07/13","6351","-64","16396"
"2020/07/10","6415","60","16565"
"2020/07/09","6355","-96","16422"
"2020/07/08","6451","23","16657"
"2020/07/07","6428","101","16607"
"2020/07/06","6327","38","16354"
"2020/07/03","6289","121","16267"
"2020/07/02","6168","3","15961"
"2020/07/01","6165","25","15959"
"2020/06/30","6140","7","15897"
"2020/06/29","6133","34","15880"
"2020/06/26","6099","29","15842"
"2020/06/25","6070","-112","15789"
